

"Status Code/Type"	"Row Name"	"Run #"	ch	sd	yl
OK	Optimization1[1]/Subflow[291]	291	0.6048683805124844	47.0588674985795	3108819.0384029243
OK	Optimization1[1]/Subflow[292]	292	0.8929157019368379	36.96133974610396	2442861.0710586226
OK	Optimization1[1]/Subflow[300]	300	1.765072198827089	31.48875443635302	2015778.1906614034
OK	Optimization1[1]/Subflow[302]	302	0.3512559982381731	48.10852133594767	3233822.07160894
OK	Optimization1[1]/Subflow[305]	305	1.6599785054815035	32.735754263353044	2082222.9180530333
OK	Optimization1[1]/Subflow[311]	311	0.6532088242237704	45.421375810417175	3028378.071623184
OK	Optimization1[1]/Subflow[312]	312	0.8458552172393663	47.184286466290786	2940195.967736716
OK	Optimization1[1]/Subflow[314]	314	0.686070684227575	46.13835553101808	3041534.4228493627
OK	Optimization1[1]/Subflow[315]	315	1.0658777192708806	43.61810378182855	2785945.267611681
OK	Optimization1[1]/Subflow[318]	318	4.515229719012899	22.307317453341113	1402537.855155679
OK	Optimization1[1]/Subflow[324]	324	1.4711355164447317	33.51917135855814	2162643.1106901867
OK	Optimization1[1]/Subflow[327]	327	2.473656981409304	26.526699976010036	1644633.9530584933
OK	Optimization1[1]/Subflow[328]	328	0.1413676693001253	51.68147390618694	3401978.9440773167
OK	Optimization1[1]/Subflow[331]	331	2.2129165602343956	31.40190692079007	1821681.939629803
OK	Optimization1[1]/Subflow[332]	332	0.8653102410377542	37.55867504935273	2495610.244246478
OK	Optimization1[1]/Subflow[339]	339	1.2792592294661533	39.098265329009266	2439416.770819
OK	Optimization1[1]/Subflow[341]	341	0.8929157019368379	36.96133974610396	2442861.0710586226
OK	Optimization1[1]/Subflow[343]	343	4.475114306801567	22.935170520063366	1418059.052408493
OK	Optimization1[1]/Subflow[351]	351	0.380278563393162	47.778263908160426	3212846.1660863
OK	Optimization1[1]/Subflow[353]	353	1.479700589863537	32.58545678777543	2103615.0927097257
OK	Optimization1[1]/Subflow[354]	354	0.1746679354049743	50.2001146529453	3356471.2561666938
OK	Optimization1[1]/Subflow[355]	355	4.517931433539774	22.356900948365194	1404005.5150180617
OK	Optimization1[1]/Subflow[356]	356	1.0716383295779552	43.351858547280344	2773601.13483563
OK	Optimization1[1]/Subflow[359]	359	0.6116915695713274	47.36215028515832	3113353.3815999166
OK	Optimization1[1]/Subflow[361]	361	1.2940828434767742	38.90157576715583	2389659.6971051274
OK	Optimization1[1]/Subflow[363]	363	0.7113128138936267	47.58631912520394	3065710.797549461
OK	Optimization1[1]/Subflow[365]	365	-0.3314605642858304	52.38436628260061	3605617.651271126
OK	Optimization1[1]/Subflow[372]	372	0.2035323960443582	50.88580099664122	3359648.007231443
OK	Optimization1[1]/Subflow[381]	381	4.379357204175264	20.906030703497095	1350926.7154460512
OK	Optimization1[1]/Subflow[384]	384	0.8908404780208699	39.47551769518219	2621354.517980512
OK	Optimization1[1]/Subflow[385]	385	0.1746679354049743	50.2001146529453	3356471.2561666938
OK	Optimization1[1]/Subflow[386]	386	4.363863687090898	20.911753478142145	1353507.3723926926
OK	Optimization1[1]/Subflow[387]	387	4.517931433539774	22.356900948365194	1404005.5150180617
OK	Optimization1[1]/Subflow[388]	388	0.3591376094160221	48.35823154072534	3238479.3140835175
OK	Optimization1[1]/Subflow[390]	390	2.894643919586912	26.460734901563114	1631784.6875067635
OK	Optimization1[1]/Subflow[394]	394	0.2484506072918773	48.4074723818309	3277621.1599481655
OK	Optimization1[1]/Subflow[395]	395	1.1223961910481943	39.35779386021994	2519163.194442529
OK	Optimization1[1]/Subflow[400]	400	0.4661290313448481	49.329888438693445	3216878.6085645156
OK	Optimization1[1]/Subflow[403]	403	-0.4835552017459204	52.29836039554837	3651343.4302524393
OK	Optimization1[1]/Subflow[405]	405	0.2348877545832533	50.397862810561406	3336924.305308834
OK	Optimization1[1]/Subflow[407]	407	4.516528432722518	22.328247732602847	1403156.8130385396
OK	Optimization1[1]/Subflow[412]	412	2.0295658499266525	29.902275940243214	1896976.9678136203
OK	Optimization1[1]/Subflow[417]	417	4.4476589798652135	20.791001506910845	1328198.909352431
OK	Optimization1[1]/Subflow[418]	418	2.4223790509337846	27.150434135653597	1706128.1039249732
OK	Optimization1[1]/Subflow[420]	420	1.2229238847376678	42.79495045864856	2602232.514966255
OK	Optimization1[1]/Subflow[421]	421	0.8520539355391303	37.37326247026783	2476012.753010861
OK	Optimization1[1]/Subflow[422]	422	-0.3387152572766379	52.477317796899854	3611252.48742625
OK	Optimization1[1]/Subflow[423]	423	1.2221067927631992	34.89243810548723	2278369.896985841
OK	Optimization1[1]/Subflow[424]	424	1.3540741169359318	34.57496258498662	2243931.4311778937
OK	Optimization1[1]/Subflow[428]	428	2.894643919586912	26.460734901563114	1631784.6875067635
OK	Optimization1[1]/Subflow[433]	433	4.01526683723481	21.941188784925146	1414216.6998070213
OK	Optimization1[1]/Subflow[434]	434	4.517931433539774	22.356900948365194	1404005.5150180617
OK	Optimization1[1]/Subflow[435]	435	4.27346769404377	21.734396464240263	1406291.2249652233
OK	Optimization1[1]/Subflow[440]	440	4.4072603176773235	20.833596768758866	1348638.7611166656
OK	Optimization1[1]/Subflow[441]	441	0.4661290313448481	49.329888438693445	3216878.6085645156
OK	Optimization1[1]/Subflow[442]	442	2.7028176876871317	26.61751936356282	1653983.9067063022
OK	Optimization1[1]/Subflow[447]	447	2.0295658499266525	29.902275940243214	1896976.9678136203
OK	Optimization1[1]/Subflow[449]	449	1.2002607517636257	35.233996191975166	2297616.3622137876
OK	Optimization1[1]/Subflow[450]	450	4.469067694003492	22.262779411394092	1421854.1275124454
OK	Optimization1[1]/Subflow[453]	453	0.8498195332113667	37.428162137946316	2481407.4869447993
OK	Optimization1[1]/Subflow[454]	454	-0.3065843148301681	52.07276412036404	3586511.993192168
OK	Optimization1[1]/Subflow[458]	458	1.8890736539241715	32.457170192993686	2025587.5872972498
OK	Optimization1[1]/Subflow[459]	459	2.892049161214514	26.314890809620806	1624825.2950387315
OK	Optimization1[1]/Subflow[460]	460	0.2484506072918773	48.4074723818309	3277621.1599481655
OK	Optimization1[1]/Subflow[468]	468	1.515015729087981	31.46307666567344	2029160.7650450284
OK	Optimization1[1]/Subflow[471]	471	2.0646425677635047	30.901151366030888	1949889.3518823856
OK	Optimization1[1]/Subflow[472]	472	1.4297892626136735	33.946728001150234	2207493.214900545
OK	Optimization1[1]/Subflow[479]	479	0.3465667977658509	51.11017714313323	3298224.0889073317
OK	Optimization1[1]/Subflow[480]	480	0.6772588572139755	46.18522682757862	3052981.472107264
OK	Optimization1[1]/Subflow[484]	484	2.2129165602343956	31.40190692079007	1821681.939629803
OK	Optimization1[1]/Subflow[485]	485	0.2484506072918773	48.4074723818309	3277621.1599481655
OK	Optimization1[1]/Subflow[488]	488	0.5354354269673749	51.29139293221925	3196315.2063264856
OK	Optimization1[1]/Subflow[489]	489	1.0367686894035746	36.377526185125106	2406820.5761407022
OK	Optimization1[1]/Subflow[491]	491	2.048251511682401	30.936572885684967	1956763.8088640282
OK	Optimization1[1]/Subflow[492]	492	-0.4835552017459204	52.29836039554837	3651343.4302524393
OK	Optimization1[1]/Subflow[494]	494	1.8954541993847203	31.188513202516162	2001386.2957702838
OK	Optimization1[1]/Subflow[499]	499	2.977664504156227	23.694075917477903	1535094.2364601274
OK	Optimization1[1]/Subflow[500]	500	0.872160242234056	39.510226519286704	2624348.711626023
OK	Optimization1[1]/Subflow[506]	506	0.4661234867081703	49.32991204843077	3216881.660372222
OK	Optimization1[1]/Subflow[511]	511	4.4476589798652135	20.791001506910845	1328198.909352431
OK	Optimization1[1]/Subflow[513]	513	-0.5321117145090009	52.81359104666325	3684211.4098622994
OK	Optimization1[1]/Subflow[515]	515	1.0184934834560506	45.40376902634068	2824926.0944062597
OK	Optimization1[1]/Subflow[516]	516	0.2484497930078948	48.40747873065001	3277621.710011958
OK	Optimization1[1]/Subflow[521]	521	-0.3074420844613002	52.08332496406993	3587165.2882712083
OK	Optimization1[1]/Subflow[522]	522	0.3476034215009074	51.09624895005504	3297544.125050682
OK	Optimization1[1]/Subflow[523]	523	1.5325087067859453	33.42714882170242	2146076.782565872
OK	Optimization1[1]/Subflow[524]	524	0.8445722611053359	37.27037556507952	2457004.867723368
OK	Optimization1[1]/Subflow[525]	525	0.5079643156025728	49.03099014109324	3191927.2458538017
OK	Optimization1[1]/Subflow[527]	527	4.2782422482887945	21.727189436771198	1400538.9888929098
OK	Optimization1[1]/Subflow[529]	529	1.6121638581789135	32.95809494568522	2125769.0806019767
OK	Optimization1[1]/Subflow[530]	530	1.6685717967826914	29.542492349841183	1927678.978197414
OK	Optimization1[1]/Subflow[538]	538	-0.5429880635714328	52.85620625116843	3689326.8698324626
OK	Optimization1[1]/Subflow[539]	539	2.908247824834768	26.71234633883566	1638670.3701782413
OK	Optimization1[1]/Subflow[541]	541	2.9801182372726425	26.233911771489517	1610298.3854196004
OK	Optimization1[1]/Subflow[546]	546	4.475671804497685	22.040380533223868	1394072.9204886614
OK	Optimization1[1]/Subflow[547]	547	2.892049161214514	26.314890809620806	1624825.2950387315
OK	Optimization1[1]/Subflow[549]	549	0.2373752356397878	50.501892287996554	3336879.7315876014
OK	Optimization1[1]/Subflow[550]	550	1.2016424047430112	39.35113452275429	2514030.3221182595
OK	Optimization1[1]/Subflow[556]	556	-0.5850797164936008	53.51283624715512	3729070.5304281684
OK	Optimization1[1]/Subflow[559]	559	4.536997125550037	21.73015071267696	1344397.7898533987
OK	Optimization1[1]/Subflow[560]	560	-0.2705828408284887	52.212478455980886	3577720.8043059483
OK	Optimization1[1]/Subflow[562]	562	1.105564129621186	36.20686294933077	2387138.1902446207
OK	Optimization1[1]/Subflow[563]	563	0.5821814250680895	47.453972466687844	3127936.878910891
OK	Optimization1[1]/Subflow[566]	566	0.7530294978956125	47.45386041991364	3024994.464442835
OK	Optimization1[1]/Subflow[569]	569	0.4661234867081703	49.32991204843077	3216881.660372222
OK	Optimization1[1]/Subflow[570]	570	-0.2207095965528083	52.122715740723635	3557284.4652625797
OK	Optimization1[1]/Subflow[571]	571	1.2573191394381302	37.95767532763223	2396383.9845969984
OK	Optimization1[1]/Subflow[573]	573	2.534719128696306	26.783102700398388	1661217.9564078127
OK	Optimization1[1]/Subflow[579]	579	0.9821982099840971	43.66947538736713	2819616.2512118276
OK	Optimization1[1]/Subflow[582]	582	-0.5891230605207074	53.56667476865718	3733519.044093905
OK	Optimization1[1]/Subflow[585]	585	1.326438935483937	33.92030118231182	2202347.147668861
OK	Optimization1[1]/Subflow[586]	586	1.4658002702877617	32.27084699726802	2081285.3947738004
OK	Optimization1[1]/Subflow[589]	589	2.575149619332933	24.94621733141696	1584826.0431370612
OK	Optimization1[1]/Subflow[591]	591	1.8435285796655636	30.355400376438723	1947220.0252162863
OK	Optimization1[1]/Subflow[592]	592	2.210618895409713	31.42749632228366	1822233.8172614751
OK	Optimization1[1]/Subflow[594]	594	-0.2705828408284887	52.212478455980886	3577720.8043059483
OK	Optimization1[1]/Subflow[596]	596	0.8445722611053359	37.27037556507952	2457004.867723368
OK	Optimization1[1]/Subflow[599]	599	-0.3192566504360812	52.912559983145286	3617156.673184851
OK	Optimization1[1]/Subflow[600]	600	-0.3704028706057354	51.0879539250748	3560122.363356421
OK	Optimization1[1]/Subflow[602]	602	1.8435285796655636	30.355400376438723	1947220.0252162863
OK	Optimization1[1]/Subflow[605]	605	-0.2207095965528083	52.122715740723635	3557284.4652625797
OK	Optimization1[1]/Subflow[610]	610	0.1745017102806976	50.89877257795854	3371072.7764134454
OK	Optimization1[1]/Subflow[615]	615	1.8435285796655636	30.355400376438723	1947220.0252162863
OK	Optimization1[1]/Subflow[620]	620	2.7837569980380774	26.678846924458213	1650221.147446899
OK	Optimization1[1]/Subflow[623]	623	2.995592306383328	23.59492212737007	1532524.7922471352
OK	Optimization1[1]/Subflow[624]	624	0.4393595594353998	49.352590696558735	3229408.4794806517
OK	Optimization1[1]/Subflow[626]	626	1.5952260772677933	32.80368617528151	2116273.9010362476
OK	Optimization1[1]/Subflow[631]	631	-0.2827459089175477	52.94985551471245	3604838.5711917775
OK	Optimization1[1]/Subflow[632]	632	2.7206962757649453	27.02414528615313	1677329.9211879135
OK	Optimization1[1]/Subflow[635]	635	0.4204855759418731	51.78365504275408	3267222.1141443793
OK	Optimization1[1]/Subflow[636]	636	-0.5891230605207074	53.56667476865718	3733519.044093905
OK	Optimization1[1]/Subflow[643]	643	0.64060637057025	48.96171552838307	3093803.230011335
OK	Optimization1[1]/Subflow[645]	645	2.575149619332933	24.94621733141696	1584826.0431370612
OK	Optimization1[1]/Subflow[648]	648	2.7951784428729134	24.646310931849513	1568633.673985259
OK	Optimization1[1]/Subflow[649]	649	1.2002290575921943	39.36600749484258	2516978.878977925
OK	Optimization1[1]/Subflow[651]	651	4.199423432698774	22.31384298319159	1438277.9404146923
OK	Optimization1[1]/Subflow[653]	653	0.2080345386528561	50.88085911545437	3356737.7192083136
OK	Optimization1[1]/Subflow[654]	654	-0.691280283409851	53.97229574210667	3782906.2884403737
OK	Optimization1[1]/Subflow[657]	657	1.5449410713780054	29.219578395975276	1883266.223824995
OK	Optimization1[1]/Subflow[658]	658	0.0675379089857184	51.777756745387336	3434911.613647957
OK	Optimization1[1]/Subflow[659]	659	0.7280724127328844	49.38478550509012	3050429.602872029
OK	Optimization1[1]/Subflow[662]	662	4.012785799563357	22.463871864042744	1455371.9900957812
OK	Optimization1[1]/Subflow[664]	664	0.4112707346584603	49.83187730228906	3250257.5767876375
OK	Optimization1[1]/Subflow[667]	667	2.212266677374833	31.406857142524643	1822201.9765822417
OK	Optimization1[1]/Subflow[668]	668	1.8904422144576891	30.798086907838552	1984982.837070908
OK	Optimization1[1]/Subflow[671]	671	-0.6047612554684916	53.62442122369998	3740961.8103427878
OK	Optimization1[1]/Subflow[675]	675	1.7094947735365444	29.740218796567916	1940178.8907747807
OK	Optimization1[1]/Subflow[676]	676	-0.2207095965528083	52.122715740723635	3557284.4652625797
OK	Optimization1[1]/Subflow[677]	677	1.8945917068084182	31.08795999729378	1996619.8701807973
OK	Optimization1[1]/Subflow[682]	682	2.5744484711578117	24.935998443605	1584492.6370574674
OK	Optimization1[1]/Subflow[686]	686	0.516487299777804	48.845386718186774	3185198.1417552084
OK	Optimization1[1]/Subflow[691]	691	-0.5891230605207074	53.56667476865718	3733519.044093905
OK	Optimization1[1]/Subflow[692]	692	1.2842448999909521	40.99586399883357	2464211.289769838
OK	Optimization1[1]/Subflow[694]	694	-0.4835552017459204	52.29836039554837	3651343.4302524393
OK	Optimization1[1]/Subflow[696]	696	1.8793773762083354	31.29383799959109	2008833.7904105068
OK	Optimization1[1]/Subflow[697]	697	0.2733357030373913	50.47605115517652	3321312.179624304
OK	Optimization1[1]/Subflow[698]	698	-0.2207097260063815	52.122717005319174	3557284.5789484023
OK	Optimization1[1]/Subflow[699]	699	0.8737952861320633	44.16750935270167	2907136.0433040154
OK	Optimization1[1]/Subflow[700]	700	0.667594713544081	47.49900811453361	3089107.006445868
OK	Optimization1[1]/Subflow[704]	704	2.5934741650565094	25.114969122797447	1589441.9176817352
OK	Optimization1[1]/Subflow[705]	705	2.619572092965945	27.713739658997696	1705000.1246469014
OK	Optimization1[1]/Subflow[707]	707	4.487080268066901	20.714889332811197	1319809.6240171406
OK	Optimization1[1]/Subflow[713]	713	0.4031466308012552	51.335418597590746	3273415.1833679695
OK	Optimization1[1]/Subflow[718]	718	1.326438935483937	33.92030118231182	2202347.147668861
OK	Optimization1[1]/Subflow[719]	719	-0.4566877827886469	52.42359510284416	3648821.55870415
OK	Optimization1[1]/Subflow[726]	726	1.8908584063251475	30.513867761950337	1967585.601480696
OK	Optimization1[1]/Subflow[728]	728	2.19512384023313	31.629128691941233	1823635.576944852
OK	Optimization1[1]/Subflow[729]	729	4.3419136206169	20.99086410931295	1359759.8582711793
OK	Optimization1[1]/Subflow[731]	731	0.2037505847518446	48.79407431476557	3305705.0664153025
OK	Optimization1[1]/Subflow[735]	735	1.2493190178534066	41.038785688396885	2538258.9428631337
OK	Optimization1[1]/Subflow[736]	736	-0.5556269261206452	53.448198083158445	3717714.3842192236
OK	Optimization1[1]/Subflow[739]	739	4.542522789449809	21.4128651451079	1338485.14325336
OK	Optimization1[1]/Subflow[740]	740	-0.6891198058399288	53.94291928850819	3778191.5644119857
OK	Optimization1[1]/Subflow[741]	741	1.863081690062086	30.434626957401264	1960757.5718720579
OK	Optimization1[1]/Subflow[742]	742	1.2564454554457782	37.95816667122958	2396745.902209879
OK	Optimization1[1]/Subflow[743]	743	1.05560025065392	37.03508295660447	2429304.4386265
OK	Optimization1[1]/Subflow[744]	744	-0.4566877827886469	52.42359510284416	3648821.55870415
OK	Optimization1[1]/Subflow[747]	747	1.4744082924808888	32.793024698476984	2113906.6451386483
OK	Optimization1[1]/Subflow[749]	749	0.4289687914041771	49.16263137078897	3229659.8363149315
OK	Optimization1[1]/Subflow[751]	751	0.8422680158829898	43.2595355905253	2862236.2592907986
OK	Optimization1[1]/Subflow[752]	752	0.0688176971421424	51.74842123399986	3434030.76852763
OK	Optimization1[1]/Subflow[753]	753	1.0576044024377609	38.11274526518639	2512478.0989852096
OK	Optimization1[1]/Subflow[755]	755	1.6985727998493667	32.91777055520225	2110362.011629427
OK	Optimization1[1]/Subflow[760]	760	0.9401610296049645	44.04403460361493	2879941.9321587826
OK	Optimization1[1]/Subflow[761]	761	2.811045105819213	24.74420246849985	1560841.082427184
OK	Optimization1[1]/Subflow[762]	762	1.4077058155988924	36.1456765950947	2272164.8024671013
OK	Optimization1[1]/Subflow[765]	765	1.3272899070840545	33.889593560803036	2199453.00294914
OK	Optimization1[1]/Subflow[767]	767	0.5264024606778017	50.52467724963242	3197554.655057166
OK	Optimization1[1]/Subflow[768]	768	-0.2422182485013682	52.89594764134583	3587173.013211026
OK	Optimization1[1]/Subflow[771]	771	4.556591569091914	21.55073274939633	1338761.1689547305
OK	Optimization1[1]/Subflow[775]	775	-0.5479385095238261	51.52233232656869	3590081.5567991864
OK	Optimization1[1]/Subflow[777]	777	-0.4657682898530489	52.38528495815473	3648462.6936483206
OK	Optimization1[1]/Subflow[778]	778	4.553992678886647	21.51131196064557	1342846.8711292818
OK	Optimization1[1]/Subflow[783]	783	1.326438935483937	33.92030118231182	2202347.147668861
OK	Optimization1[1]/Subflow[784]	784	4.487609895369452	20.714328073007493	1319455.4711238802
OK	Optimization1[1]/Subflow[787]	787	0.7487944419146944	45.682391559909064	3011960.5718386807
OK	Optimization1[1]/Subflow[788]	788	-0.6316999589289178	53.54149953768251	3748849.839671475
OK	Optimization1[1]/Subflow[789]	789	0.6650396009192221	46.16059094254109	3057074.0943230977
OK	Optimization1[1]/Subflow[793]	793	4.4816372019767385	20.72082136748611	1323124.3133410024
OK	Optimization1[1]/Subflow[795]	795	0.9203401884541353	38.361635391505445	2546207.843102433
OK	Optimization1[1]/Subflow[798]	798	4.114801160949355	22.389259059270103	1446403.5474381566
OK	Optimization1[1]/Subflow[805]	805	0.6951697418931264	45.0113036211969	2996324.1267014137
OK	Optimization1[1]/Subflow[806]	806	1.035613604095512	42.16546145837012	2751562.803182289
OK	Optimization1[1]/Subflow[810]	810	0.5821814250680895	47.453972466687844	3127936.878910891
OK	Optimization1[1]/Subflow[811]	811	0.0071633988003406	49.412684600847825	3388334.2846041247
OK	Optimization1[1]/Subflow[812]	812	-0.1775292317616568	52.086435522847125	3540058.8237484554
OK	Optimization1[1]/Subflow[816]	816	2.7837569980380774	26.678846924458213	1650221.147446899
OK	Optimization1[1]/Subflow[817]	817	1.058240307856713	43.399101024636224	2780901.0896800444
OK	Optimization1[1]/Subflow[818]	818	0.9026316599264401	36.89977516081285	2427630.7202587733
OK	Optimization1[1]/Subflow[820]	820	0.4980896370076096	50.09390679428279	3211381.222815476
OK	Optimization1[1]/Subflow[822]	822	0.8673970055251523	39.542073264150076	2626521.729240639
OK	Optimization1[1]/Subflow[826]	826	-0.0806551564372366	49.430833394224834	3403854.450270691
OK	Optimization1[1]/Subflow[827]	827	1.0716383295779552	43.351858547280344	2773601.13483563
OK	Optimization1[1]/Subflow[828]	828	1.3272899070840545	33.889593560803036	2199453.00294914
OK	Optimization1[1]/Subflow[831]	831	0.0549000203442311	52.10083518178226	3446979.2720873402
OK	Optimization1[1]/Subflow[832]	832	0.583823949291645	47.42981230669821	3126651.0116712553
OK	Optimization1[1]/Subflow[841]	841	0.2679216270526013	50.96155476575623	3333331.887063463
OK	Optimization1[1]/Subflow[842]	842	0.8146501822806291	44.40697594455429	2930231.61819763
OK	Optimization1[1]/Subflow[854]	854	1.5950267472491397	31.826438867624603	2057520.652558323
OK	Optimization1[1]/Subflow[860]	860	1.3210693009682917	34.05389662821432	2214253.1217525136
OK	Optimization1[1]/Subflow[869]	869	2.319964034686544	25.91137201380866	1616570.7655636126
OK	Optimization1[1]/Subflow[874]	874	-0.5073264401707149	53.289713365433954	3695242.353129832
OK	Optimization1[1]/Subflow[875]	875	-0.4001792593927886	50.94580948386411	3536627.699211412
OK	Optimization1[1]/Subflow[883]	883	-0.2422182485013682	52.89594764134583	3587173.013211026
OK	Optimization1[1]/Subflow[888]	888	0.6788880915884263	46.10991362917679	3049909.970941079
OK	Optimization1[1]/Subflow[889]	889	0.6650396009192221	46.16059094254109	3057074.0943230977
OK	Optimization1[1]/Subflow[894]	894	1.2199852697366076	34.877062375597546	2269036.735343078
OK	Optimization1[1]/Subflow[897]	897	-0.7013508833265067	54.00701093071643	3787490.816273012
OK	Optimization1[1]/Subflow[898]	898	1.014144393481092	42.104460721504324	2756845.999788697
OK	Optimization1[1]/Subflow[899]	899	4.589230023003481	20.60958210992868	1317737.391304207
OK	Optimization1[1]/Subflow[900]	900	0.9120085304793983	39.250160225263556	2605957.139576491
OK	Optimization1[1]/Subflow[901]	901	-0.1983047997952339	52.517537107388534	3548295.9550345475
OK	Optimization1[1]/Subflow[905]	905	1.3709962887856415	35.418934105594076	2277777.683672584
OK	Optimization1[1]/Subflow[909]	909	2.7892785672106095	26.735938560908124	1656125.2039963035
OK	Optimization1[1]/Subflow[918]	918	1.8325592196674725	31.26951445498841	2014012.5766612068
