#	R11	R12	R13	ch	sd	yl
1	0.006608	0.006668	0.006698	3.9577155197159684	20.638450174128273	1314526.2604807469
2	0.006487	0.006653	0.005899	3.5310355217469205	22.354672121224986	1345095.285614018
3	0.006427	0.006819	0.005387	3.2334374803874883	24.060395566230845	1427498.7058612034
4	0.006337	0.004528	0.004633	0.40927907814481745	41.95626933470158	2189711.9357216675
5	0.006729	0.005462	0.005101	1.9610022669102376	30.358796967407596	1642689.0511283693
6	0.006533	0.005794	0.006035	2.6954909315115536	25.597265450623176	1411423.6990620624
7	0.006864	0.004709	0.004739	0.46828354737948796	41.72648228263649	2066073.3956082715
8	0.005794	0.005764	0.005236	2.0092367865754976	28.991537916207392	1611267.3335011248
9	0.006472	0.005945	0.004075	1.6801063519179378	29.608853558416175	1810521.0083181018
10	0.005116	0.006035	0.005357	1.6389569223622864	33.23755188744509	1749659.5529953851
11	0.004814	0.004648	0.006744	-0.02121373768051349	44.34408008581474	2283408.435709342
12	0.006095	0.00602	0.005794	2.5978097823118578	25.671737485852162	1423022.4320861425
13	0.004543	0.004603	0.006126	0.2639561446374188	45.831511094166416	2465063.6201434173
14	0.004724	0.00507	0.006382	0.6144810491844854	40.542216151895474	2115247.413840734
15	0.006955	0.005854	0.005643	2.8221945495926306	26.07677886030138	1464115.771784221
16	0.005206	0.005899	0.005869	1.747422414245813	31.98099986541242	1665926.2686442805
17	0.005176	0.004317	0.004739	0.5889707494118532	44.39829100189537	2563876.3338059606
18	0.00403	0.004422	0.004889	0.5809090304111679	51.40322837655725	3091536.89816481
19	0.004302	0.00593	0.006638	0.4034251208928925	43.707744744165254	2084916.8247351304
20	0.005492	0.006231	0.004392	1.5263387826783967	32.34194628990352	1828962.370399153
21	0.006291	0.006698	0.004859	2.673863862171374	26.26612501706194	1537594.37843865
22	0.004588	0.004302	0.004769	0.6305648363836909	47.695243057578224	2849719.954101871
23	0.005568	0.005085	0.00697	0.8834586181042745	35.182997913434136	1776986.1252047878
24	0.005161	0.00406	0.006683	-0.7698829367978739	49.778028748100326	2498992.6852603415
25	0.005357	0.005643	0.006894	1.4431017590631363	32.03374993806113	1642052.2428662996
26	0.005025	0.006744	0.004422	0.8481364417434474	39.13833023405175	1984440.5614444227
27	0.005447	0.00495	0.004362	1.02839938452058	37.48193327346405	2217773.701915609
28	0.005266	0.004995	0.006503	0.8494274364790968	36.9754972286103	1904173.9738907847
29	0.004015	0.006367	0.006412	-0.03919639983304357	50.023518585600534	2215965.238010489
30	0.00608	0.006412	0.005432	2.7205145328823512	25.50494601191882	1438214.0192209785
31	0.00504	0.004347	0.005688	0.3832741551610468	44.54542006948981	2412759.935558147
32	0.004513	0.005176	0.004618	0.9289135351555267	42.04805509727278	2461685.5341320448
